#ID,Type_MiKu,ItemType,EquipmentSlotType,Name [JA],Name [EN],Rarity,Grade,Physical Attack,Magical Attack,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,Earth Atk,Light Atk,Dark atk,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,required_str,required_vit,required_dex,required_agi,required_int,required_pie,required_luk,required_soul_level,required_alignment,required_human,required_elf,required_dwarf,required_gnome,required_porkul,required_gender,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence,
100504,Head,HELMET,HEAD,ファントムヘルム,Phantom Helm,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
100505,Head,HELMET,HEAD,ジェネラルヘルム,General Helm,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
100506,Head,HELMET,HEAD,ホーリーヘルム,Holy Helm,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
100507,Head,HELMET,HEAD,上等なサリット,Deluxe Sarit,Normal,10,37,0,0,0,42,5,1.90,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
100508,Head,HELMET,HEAD,剛力のサリット,Sarit of Fortitude,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
100509,Head,HELMET,HEAD,レムレスヘルム,Remuresuherumu,Normal,21,81,33,0,0,42,5,4.10,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,35,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
100510,Head,HELMET,HEAD,ヴァイゼヘルム,Vaizeherumu,Normal,26,129,54,0,0,42,5,5.00,40,40,20,ok,38,1,0,0,0,0,0,0,1,1,0,385,70,0,5,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
100601,Head,HELMET,HEAD,モリオンアーメット,Morion Armet,Legend,1,18,9,0,0,35,4,1.50,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,Wizardry Online Act#1,Wizardry Online Act # 1,[ジェムソケット固定] ○○○,[Gem socket retaining] ○○○,,,A,
100602,Head,HELMET,HEAD,ヒートヘイズヘルム,Heat Haze Helm,Normal,14,43,17,0,0,35,4,1.50,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,15,10,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
100603,Head,HELMET,HEAD,アルバヘルム,Arubaherumu,Normal,22,86,35,0,0,35,4,4.10,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,40,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
100801,Head,HELMET,HEAD,コンポジットヘルム,Bronze 3 Helmet,Good,15,50,0,0,0,35,4,0.80,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
100802,Head,HELMET,HEAD,デスペレイションヘルム,Death Bae Ray Deployment Helm,Master,17,60,28,0,0,35,4,0.80,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,55,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,HP 減少につれ魔法防御力上昇,Magic defense force increase as the HP decrease,TRUE,,,,,0%,,,,,,,,,,
100803,Head,HELMET,HEAD,クヴィークメット,Click Vik Met,Master,24,120,54,0,0,35,2,0.90,40,40,20,ok,47,1,0,0,0,0,0,0,1,1,0,385,80,0,4,6,3,2,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,気絶効果時間短縮,Shortening stun effect time,TRUE,,,,,0%,,,,,,,,,E,
100804,Head,HELMET,HEAD,カラバリ頭：0803,Karabari head: 0803,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
100806,Head,HELMET,HEAD,ラウドナスヘルム,Loud eggplant Helm,Normal,20,77,30,0,0,35,4,4.00,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,30,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
100901,Head,HELMET,HEAD,ソルジャーヘルム,Soldier's Helm,Good,11,39,8,0,0,42,4,1.90,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
100902,Head,HELMET,HEAD,ロイヤルソルジャーヘルム,Royal Soldier Helm,Good,12,42,9,0,0,42,4,1.90,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,15,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
100903,Head,HELMET,HEAD,トラオムヘルム,Toraomuherumu,Normal,25,119,50,0,0,42,4,5.00,40,30,30,ok,38,1,0,0,0,0,0,0,1,1,0,385,55,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
100905,Head,HELMET,HEAD,シュミットヘルム,Schmidt Helm,Normal,18,61,26,0,0,42,4,1.90,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,30,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
101201,Head,HELMET,HEAD,チェーンヘルム,Chain Helm,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101202,Head,HELMET,HEAD,確認用：戦士防具１,Verification: Warrior Armor 1,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101203,Head,HELMET,HEAD,確認用戦士頭：1203,Confirmation warrior head: 1203,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101204,Head,HELMET,HEAD,エクソスケルトン,Exo-skeleton,Master,18,65,33,0,0,33,2,1.00,40,40,20,ok,44,1,0,0,1,1,0,1,1,1,0,473,50,20,2,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
101205,Head,HELMET,HEAD,カラバリ頭：1204,Karabari head: 1204,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101206,Head,HELMET,HEAD,カラバリ頭：1205,Karabari head: 1205,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101207,Head,HELMET,HEAD,ヴァージヘルム,Vajiherumu,Master,20,85,36,0,0,33,2,3.80,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,100,0,6,6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,瀕死時物理防御力上昇,Dying during the physical defense force increase,TRUE,,,,,0%,,,,,,,,,A,
101208,Head,HELMET,HEAD,ハイリームガード,High Reem guard,Master,25,125,59,0,0,33,2,2.90,40,40,20,ok,48,1,0,0,1,1,0,1,1,1,0,473,70,50,2,4,0,0,0,7,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,60,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,セイクリッドバリアのクールタイム短縮,Cool time reduction of Sacred barrier,TRUE,,,,,0%,,,,,,,,,E,
101301,Head,HELMET,HEAD,スタデッドレザーガード,Studded Leather Guard,Good,11,35,10,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101302,Head,HELMET,HEAD,スパイクドレザーガード,Spiked Leather Guard,Good,12,38,11,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101303,Head,HELMET,HEAD,ソイルモールガード,Soil mall guard,Normal,14,40,18,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,10,15,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101304,Head,HELMET,HEAD,モトスガード,Motosugado,Master,23,106,52,0,0,35,2,0.90,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,60,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,MP 消費時に物理攻撃力上昇,Physical attack power increased at the time of MP consumption,TRUE,,,,,0%,,,,,,,,,E,
101305,Head,HELMET,HEAD,カラバリ頭：1303,Karabari head: 1303,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101306,Head,HELMET,HEAD,碧鱗のスペルガード,Hekiuroko spell guard of,Master,22,92,43,0,0,35,2,1.60,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,70,30,2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,レジスト,Resist,TRUE,,,,,0%,,,,,,,,,A,
101307,Head,HELMET,HEAD,エアスガード,Easugado,Master,19,70,33,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,0,0,1,1,1,0,457,30,20,3,0,0,-2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,蘇生系スキル消費 MP 減少,Resuscitation system skill MP consumption decreases,TRUE,,,,,0%,,,,,,,,,A,
101308,Head,HELMET,HEAD,シヴパーナガード,Shivupanagado,Normal,20,68,32,0,0,35,2,1.80,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,5,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
101309,Head,HELMET,HEAD,ウィズダムガード,Wisdom guard,Master,23,100,47,0,0,35,2,1.80,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,60,20,2,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,死亡時にセイクリッドバリア,Sacred barrier at the time of death,TRUE,,,,,0%,,,,,,,,,E,
101310,Head,HELMET,HEAD,パビエーダガード,Pabiedagado,Normal,24,96,45,0,0,35,2,0.90,40,40,20,ok,37,1,0,0,1,1,0,1,1,1,0,473,40,15,0,2,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
101311,Head,HELMET,HEAD,スキアーガード,Sukiagado,Master,26,136,65,0,0,35,2,2.90,40,40,20,ok,48,1,0,0,1,1,0,1,1,1,0,473,100,20,6,6,2,0,0,8,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,PT メンバー死亡時物理・魔法防御力上昇,PT members died during the physical and magic defense force increase,TRUE,,,,,0%,,,,,,,,,E,
101401,Head,HELMET,HEAD,スィビックヘルム,Half-Plate Helmet,Master,15,50,22,0,0,32,4,1.50,40,40,20,ok,-1,0,0,0,1,1,0,1,0,0,0,88,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101402,Head,HELMET,HEAD,ダスクヘッド,Dasukuheddo,Master,21,91,38,0,0,32,4,3.80,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,60,20,7,3,0,-3,2,0,-4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101403,Head,HELMET,HEAD,ナンショーヘルム,Nan show Helm,Master,18,70,30,0,0,32,4,2.00,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,70,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101404,Head,HELMET,HEAD,カラバリ頭：1403,Karabari head: 1403,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101405,Head,HELMET,HEAD,カラバリ頭：1404,Karabari head: 1404,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101406,Head,HELMET,HEAD,レスキューガード,Rescue guard,Master,21,84,39,0,0,32,4,1.70,40,30,30,ok,-1,1,0,0,1,1,0,1,1,1,0,473,60,30,2,3,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,蘇生系スキル詠唱速度上昇,Resuscitation system skill casting speed increase,TRUE,,,,,0%,,,,,,,,,A,
101407,Head,HELMET,HEAD,ソーニアズリコシェ,Sogni AS Ricochet,Master,25,136,57,0,0,32,4,6.20,40,40,20,ok,48,1,0,0,0,0,0,0,1,1,0,385,90,0,8,5,2,0,0,6,-2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,プリシジョンガード成功時アベンジ発動,Pre-sheet John guard Success Abenji triggered,TRUE,,,,,0%,,,,,,,,,E,
101501,Head,HELMET,HEAD,シャドウアーメット,Shadow Armet,Master,11,45,10,0,0,45,5,2.10,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,20,0,3,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101502,Head,HELMET,HEAD,オブシダンヘルム,Obushidanherumu,Master,15,40,31,0,0,45,5,1.50,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,20,20,0,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101503,Head,HELMET,HEAD,確認用戦士頭：1502,Confirmation warrior head: 1502,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101504,Head,HELMET,HEAD,フロンティアサリット,Frontier service lit,Normal,19,72,33,0,0,45,5,3.70,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,35,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101505,Head,HELMET,HEAD,ラッシュアーメット,Rush Ah Met,Normal,24,105,47,0,0,45,5,2.20,40,30,30,ok,37,1,0,0,0,0,0,0,1,1,0,385,40,0,5,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
101601,Head,HELMET,HEAD,ゴールドチェーンヘルム,Gold Chain Helm,Master,11,41,15,0,0,38,2,1.50,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,0,0,2,0,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,A,
101602,Head,HELMET,HEAD,ヴィーラントガード,Wieland guard,Normal,18,55,25,0,0,38,2,1.50,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,15,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
101603,Head,HELMET,HEAD,【RD】ゴールドチェーンヘルム,[RD] Gold Chain Helm,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
101604,Head,HELMET,HEAD,リリーフヘルム,Relief Helm,Normal,24,97,46,0,0,38,2,1.50,40,40,20,ok,37,1,0,0,1,1,0,1,1,1,0,473,20,20,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
