#ID,Type,Name [JA],Name [EN],Rarity,Grade,Physical,Magical,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,地攻,光攻,闇攻,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,Requirements,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence
101202,Head,確認用：戦士防具１,Verification: Warrior Armor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101203,Head,確認用戦士頭：1203,Confirmation warrior head: 1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101204,Head,エクソスケルトン,Exo-skeleton,Master,18,65,33,0,0,33,2,1.00,40,40,20,ok,44,1,0,0,1,1,0,1,1,1,0,473,50,20,2,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,E
101205,Head,カラバリ頭：1204,Karabari head: 1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101206,Head,カラバリ頭：1205,Karabari head: 1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101207,Head,ヴァージヘルム,Vajiherumu,Master,20,85,36,0,0,33,2,3.80,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,100,0,6,6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,瀕死時物理防御力上昇,Dying during the physical defense force increase,TRUE,,,,,0%,,,,,,,,,A
101208,Head,ハイリームガード,High Reem guard,Master,25,125,59,0,0,33,2,2.90,40,40,20,ok,48,1,0,0,1,1,0,1,1,1,0,473,70,50,2,4,0,0,0,7,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,60,-1,,セイクリッドバリアのクールタイム短縮,Cool time reduction of Sacred barrier,TRUE,,,,,0%,,,,,,,,,E
101301,Head,スタデッドレザーガード,Star dead Leather guard,Good,11,35,10,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101302,Head,スパイクドレザーガード,Spike de leather guard,Good,12,38,11,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101303,Head,ソイルモールガード,Soil mall guard,Normal,14,40,18,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,10,15,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101304,Head,モトスガード,Motosugado,Master,23,106,52,0,0,35,2,0.90,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,60,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,MP 消費時に物理攻撃力上昇,Physical attack power increased at the time of MP consumption,TRUE,,,,,0%,,,,,,,,,E
101305,Head,カラバリ頭：1303,Karabari head: 1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101306,Head,碧鱗のスペルガード,Hekiuroko spell guard of,Master,22,92,43,0,0,35,2,1.60,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,70,30,2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,レジスト,Resist,TRUE,,,,,0%,,,,,,,,,A
101307,Head,エアスガード,Easugado,Master,19,70,33,0,0,35,2,0.90,40,40,20,ok,-1,1,0,0,1,0,0,1,1,1,0,457,30,20,3,0,0,-2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,蘇生系スキル消費 MP 減少,Resuscitation system skill MP consumption decreases,TRUE,,,,,0%,,,,,,,,,A
101308,Head,シヴパーナガード,Shivupanagado,Normal,20,68,32,0,0,35,2,1.80,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,5,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,
101309,Head,ウィズダムガード,Wisdom guard,Master,23,100,47,0,0,35,2,1.80,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,60,20,2,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,死亡時にセイクリッドバリア,Sacred barrier at the time of death,TRUE,,,,,0%,,,,,,,,,E
101310,Head,パビエーダガード,Pabiedagado,Normal,24,96,45,0,0,35,2,0.90,40,40,20,ok,37,1,0,0,1,1,0,1,1,1,0,473,40,15,0,2,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
101311,Head,スキアーガード,Sukiagado,Master,26,136,65,0,0,35,2,2.90,40,40,20,ok,48,1,0,0,1,1,0,1,1,1,0,473,100,20,6,6,2,0,0,8,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,PT メンバー死亡時物理・魔法防御力上昇,PT members died during the physical and magic defense force increase,TRUE,,,,,0%,,,,,,,,,E
101401,Head,スィビックヘルム,Sweep rate Big Helm,Master,15,50,22,0,0,32,4,1.50,40,40,20,ok,-1,0,0,0,1,1,0,1,0,0,0,88,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101402,Head,ダスクヘッド,Dasukuheddo,Master,21,91,38,0,0,32,4,3.80,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,60,20,7,3,0,-3,2,0,-4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101403,Head,ナンショーヘルム,Nan show Helm,Master,18,70,30,0,0,32,4,2.00,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,70,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101404,Head,カラバリ頭：1403,Karabari head: 1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101405,Head,カラバリ頭：1404,Karabari head: 1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101406,Head,レスキューガード,Rescue guard,Master,21,84,39,0,0,32,4,1.70,40,30,30,ok,-1,1,0,0,1,1,0,1,1,1,0,473,60,30,2,3,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,蘇生系スキル詠唱速度上昇,Resuscitation system skill casting speed increase,TRUE,,,,,0%,,,,,,,,,A
101407,Head,ソーニアズリコシェ,Sogni AS Ricochet,Master,25,136,57,0,0,32,4,6.20,40,40,20,ok,48,1,0,0,0,0,0,0,1,1,0,385,90,0,8,5,2,0,0,6,-2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,プリシジョンガード成功時アベンジ発動,Pre-sheet John guard Success Abenji triggered,TRUE,,,,,0%,,,,,,,,,E
101501,Head,シャドウアーメット,Shadow Ah Met,Master,11,45,10,0,0,45,5,2.10,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,20,0,3,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101502,Head,オブシダンヘルム,Obushidanherumu,Master,15,40,31,0,0,45,5,1.50,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,20,20,0,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101503,Head,確認用戦士頭：1502,Confirmation warrior head: 1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101504,Head,フロンティアサリット,Frontier service lit,Normal,19,72,33,0,0,45,5,3.70,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,35,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101505,Head,ラッシュアーメット,Rush Ah Met,Normal,24,105,47,0,0,45,5,2.20,40,30,30,ok,37,1,0,0,0,0,0,0,1,1,0,385,40,0,5,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
101601,Head,ゴールドチェーンヘルム,Gold Chain Helm,Master,11,41,15,0,0,38,2,1.50,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,0,0,2,0,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101602,Head,ヴィーラントガード,Wieland guard,Normal,18,55,25,0,0,38,2,1.50,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,15,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,
101603,Head,【RD】ゴールドチェーンヘルム,[RD] Gold Chain Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101604,Head,リリーフヘルム,Relief Helm,Normal,24,97,46,0,0,38,2,1.50,40,40,20,ok,37,1,0,0,1,1,0,1,1,1,0,473,20,20,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
101701,Head,シュヴァルツガード,Schwarz guard,Master,24,111,52,0,0,32,2,0.80,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,50,20,4,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,コンディションによる物理与ダメージ上昇,Physical applied damage rise due to the condition,TRUE,,,,,0%,,,,,,,,,E
101801,Head,ナイトプレート２頭,Night plate two horses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101802,Head,★リード・フォテュードヘルム,★ lead-follower Tew de Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101901,Head,スプラートヘルム,Scan Prato Helm,Master,13,50,6,0,0,35,4,2.00,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,30,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101902,Head,プロメッサヘルム,Professional Messa Helm,Master,26,148,62,0,0,35,4,4.72,40,30,30,ok,48,1,0,0,0,0,0,0,1,1,0,385,120,0,10,5,1,0,4,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,睡眠効果時間短縮,Shortened sleep duration,TRUE,,,,,0%,,,,,,,,,E
101903,Head,【夢魔の】 スプラートヘルム,[Of Muma] scan Prato Helm,Master,13,50,6,0,0,35,4,2.00,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,30,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101904,Head,レボルシオンヘルム,Revolution Zion Helm,Master,22,99,41,0,0,35,4,3.80,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,70,0,7,3,-1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,HP 減少につれ物理防御力上昇,Physical defense force increase as the HP decrease,TRUE,,,,,0%,,,,,,,,,A
102001,Head,フリンジガード,Fringe guard,Master,13,45,12,0,0,32,2,1.00,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,10,10,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
102002,Head,【夢魔の】 フリンジガード,[Of Muma] fringe guard,Master,13,45,12,0,0,32,2,1.00,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,10,10,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,
102003,Head,シティゼンガード,City Zen guard,Master,24,116,55,0,0,32,2,1.00,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,70,30,0,4,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,被ハードヒット時瞬間物理防御力大上昇,When the hard-hit moment physical defense force large rise,TRUE,,,,,0%,,,,,,,,,E
102004,Head,オーグメントガード,Oh segment guard,Other,1,184,86,0,0,32,2,1.00,40,40,20,ok,0,1,0,0,1,1,0,1,1,1,0,473,60,10,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,40,-1,,,,FALSE,,,,,0%,,,[キャンペーン] ラストカムバック・新規登録キャンペーン,[Campaign] last comeback and new registration campaign,[ジェムソケット固定] △○◇,[Gem socket retaining] △ ○ ◇,,,E
102101,Head,ブラッディーヘルム,Bloody Helm,Master,14,49,22,0,0,35,5,2.90,40,30,30,ok,42,1,0,0,0,0,0,0,1,1,0,385,50,20,0,0,0,0,-1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,E
102102,Head,プッシャーヘルム,Pusher Helm,Master,19,84,37,0,0,35,5,3.50,40,30,30,ok,-1,1,0,0,0,1,0,0,1,1,0,401,75,0,6,0,2,0,0,-3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,コンボボーナス増加,Combo bonus increase,TRUE,,,,,0%,,,,,,,,,A
102201,Head,確認用：侍専用防具１,Verification: Samurai-only armor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102202,Head,★コマクヂ・額当て,★ Komakudji - amount applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102301,Head,確認用：君主専用防具１,Verification: monarch dedicated Armor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102401,Head,グラベスヘルム,Gurabesuherumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109101,Head,Koj'sヘルム【レプリカ】,Koj's Helm [replica],Legend,1,0,0,0,0,35,4,2.00,40,30,30,ok,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,嘗て伝説の宝石の騎士が身に着けていた<br>と言われる鎧のレプリカのようだ。,The former seems to be armor replica of the knight of the jewel of the legend is said to <br> was wearing.,,,,,,,A
109901,Head,老化の兜,Helmet of aging,Poor,1,1,0,0,0,4,2,1.80,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,,最大 HP 低下,Maximum HP decreases,FALSE,,,,,0%,,,,,,,,,A
110101,Head,バンダナ,bandana,Normal,1,3,0,0,0,28,1,0.80,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
110102,Head,スカウトバンダナ,Scout bandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110103,Head,レンジャーバンダナ,Ranger bandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110104,Head,フォーチュンバンダナ2,Fortune bandana 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110105,Head,ルハードバンダナ,Le hard bandana,Master,20,76,41,0,0,32,1,0.70,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,55,0,0,2,6,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,トラップ感知範囲増加,Trap sensing range increase,TRUE,,,,,0%,,,,,,,,,A
110191,Head,使い古されたバンダナ,Worn-out bandana,Normal,1,3,3,0,0,28,1,0.70,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
110301,Head,ヘッドギア,headgear,Good,8,28,15,0,0,35,3,0.90,40,30,30,ok,-1,1,1,0,1,1,1,1,1,1,0,507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,A
110302,Head,ヘッドギア2,Headgear 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110303,Head,ヘッドギア3,Headgear 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110304,Head,ヘッドギア4,Headgear 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110305,Head,ヘッドギア5,Headgear 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110306,Head,頑丈なヘッドギア,Sturdy headgear,Good,9,31,16,0,0,35,3,0.90,40,30,30,ok,-1,1,1,0,1,1,0,1,1,1,0,475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24,-1,,,,FALSE,,,,,0%,,,,,,,,,
110307,Head,不眠のヘッドギア,Headgear of insomnia,Master,10,33,18,0,0,35,3,0.90,40,30,30,ok,-1,0,1,0,0,1,1,0,1,0,0,178,0,0,-2,0,3,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110308,Head,フォースギア,Force gear,Normal,16,43,24,0,0,35,3,0.80,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,15,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110309,Head,アボイドバンダナ,A void bandana,Master,19,71,38,0,0,35,3,0.90,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,20,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,クリティカル耐性上昇,Critical increased resistance,TRUE,,,,,0%,,,,,,,,,A
110310,Head,【RD】ヘッドギア,[RD] headgear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110311,Head,ソニオギア,Soniogia,Normal,25,105,66,0,0,35,3,1.40,40,30,30,ok,38,1,1,0,0,1,1,0,1,1,1,947,45,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
110401,Head,ストロングバンダナ,Strong bandana,Normal,2,9,4,0,0,29,1,0.80,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,
110402,Head,スタテッドバンダナ,Star Ted bandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110403,Head,エアキャリーバンダナ,Air carry bandana,Normal,14,38,21,0,0,35,1,0.70,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,10,10,0,0,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
110404,Head,イグニスバンダナ,Ignis bandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110405,Head,デーモンバンダナ,Daemon bandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
